0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089937403286524831,0.83537558028085102,0.059749613146099272,0.014937403286524818,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089999999999999997,0.83500000000000008,0.059999999999999998,0.014999999999999999,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089896415006133462,0.8351035849938665,0.059999999999999998,0.014999999999999999,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089299092935088142,0.83570090706491185,0.059999999999999998,0.014999999999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088549779799478534,0.83645022020052151,0.059999999999999998,0.014999999999999999,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087744091471447599,0.83725590852855236,0.059999999999999998,0.014999999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086916390261973245,0.83808360973802676,0.059999999999999991,0.014999999999999998,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08610095341869449,0.83889904658130554,0.059999999999999998,0.014999999999999999,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085330524576599162,0.83966947542340076,0.059999999999999998,0.014999999999999999,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084635094874121602,0.84036490512587847,0.060000000000000005,0.015000000000000001,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084040937602423843,0.84095906239757612,0.059999999999999998,0.014999999999999999,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083569889550173027,0.84143011044982696,0.059999999999999998,0.014999999999999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083238850533990147,0.8567611494660099,0.059999999999999998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069063648033523703,0.93093635196647628
